2025-07-30 18:07:13,010 - cybersecurity_simulation - INFO - demo.py:29 - main - Starting cybersecurity simulation demo
2025-07-30 18:07:15,066 - cybersecurity_simulation - INFO - demo.py:174 - main - Demo completed successfully
2025-07-30 18:07:51,612 - cybersecurity_simulation - INFO - main.py:24 - main - Starting Digital Twin Cybersecurity Simulation
2025-07-30 18:07:51,617 - cybersecurity_simulation - INFO - main.py:29 - main - Configuration loaded successfully
2025-07-30 18:07:51,687 - cybersecurity_simulation - INFO - main.py:33 - main - Simulation engine initialized
2025-07-30 18:07:51,712 - cybersecurity_simulation - INFO - main.py:37 - main - Dashboard started
2025-07-30 18:07:51,732 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: encryption_disabled, Severity: high, System: ECG-6652, Description: Encryption is not enabled
2025-07-30 18:08:11,161 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: ECG-9597, Description: Outdated firmware version detected
2025-07-30 18:08:11,161 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: ECG-9597, Description: Unencrypted communication protocol detected
2025-07-30 18:08:11,161 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: ECG-9597, Description: Potentially dangerous open port detected
2025-07-30 18:08:11,161 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Firewall-6214, Description: Unencrypted FTP connection
2025-07-30 18:08:11,166 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Firewall-6214, Description: Unencrypted SSH connection
2025-07-30 18:08:11,166 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Firewall-6214, Description: Unencrypted FTP connection
2025-07-30 18:08:11,166 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Firewall-6214, Description: Unencrypted SSH connection
2025-07-30 18:08:11,166 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Firewall-6214, Description: Unencrypted TCP connection
2025-07-30 18:08:11,171 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Firewall-6214, Description: Unencrypted communication protocol detected
2025-07-30 18:08:11,171 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Firewall-6214, Description: Potentially dangerous open port detected
2025-07-30 18:08:11,171 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: DataCenter-9540, Description: Unencrypted HTTPS connection
2025-07-30 18:08:11,176 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: DataCenter-9540, Description: Unencrypted FTP connection
2025-07-30 18:08:11,176 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: DataCenter-9540, Description: Outdated firmware: FW-2.9
2025-07-30 18:08:11,176 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: DataCenter-9540, Description: Outdated firmware version detected
2025-07-30 18:08:11,176 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: DataCenter-9540, Description: Unencrypted communication protocol detected
2025-07-30 18:08:11,181 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: DataCenter-9540, Description: Potentially dangerous open port detected
2025-07-30 18:08:11,181 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MainFrame-6537, Description: Unencrypted SSH connection
2025-07-30 18:08:11,181 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: MainFrame-6537, Description: Outdated firmware: FW-1.1
2025-07-30 18:08:11,181 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: MainFrame-6537, Description: Outdated firmware version detected
2025-07-30 18:08:11,186 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: MainFrame-6537, Description: Potentially dangerous open port detected
2025-07-30 18:08:11,186 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: X-Ray-5309, Description: Unencrypted HTTPS connection
2025-07-30 18:08:11,191 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: X-Ray-5309, Description: Unencrypted HTTPS connection
2025-07-30 18:08:11,191 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: X-Ray-5309, Description: Unencrypted UDP connection
2025-07-30 18:08:11,191 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: X-Ray-5309, Description: Outdated firmware: FW-1.4
2025-07-30 18:08:11,191 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: X-Ray-5309, Description: Outdated firmware version detected
2025-07-30 18:08:11,196 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: X-Ray-5309, Description: Unencrypted communication protocol detected
2025-07-30 18:08:11,196 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: X-Ray-5309, Description: Potentially dangerous open port detected
2025-07-30 18:08:11,196 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: ECG-4657, Description: Firewall is not enabled
2025-07-30 18:08:11,196 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: high_cpu_usage, Severity: medium, System: ECG-4657, Description: Unusually high CPU usage: 100.0%
2025-07-30 18:08:11,196 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ECG-4657, Description: Unencrypted HTTPS connection
2025-07-30 18:08:11,201 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ECG-4657, Description: Unencrypted TCP connection
2025-07-30 18:08:11,201 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: ECG-4657, Description: Unencrypted communication protocol detected
2025-07-30 18:08:11,201 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: ECG-4657, Description: Potentially dangerous open port detected
2025-07-30 18:08:11,206 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Ultrasound-3596, Description: Unencrypted FTP connection
2025-07-30 18:08:11,206 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Ultrasound-3596, Description: Outdated firmware: FW-1.9
2025-07-30 18:08:11,206 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Ultrasound-3596, Description: Outdated firmware version detected
2025-07-30 18:08:11,206 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Ultrasound-3596, Description: Unencrypted communication protocol detected
2025-07-30 18:08:11,206 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Ultrasound-3596, Description: Potentially dangerous open port detected
2025-07-30 18:08:11,206 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: PatientDB-2325, Description: Firewall is not enabled
2025-07-30 18:08:11,211 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: PatientDB-2325, Description: Unencrypted FTP connection
2025-07-30 18:08:11,211 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: PatientDB-2325, Description: Unencrypted communication protocol detected
2025-07-30 18:08:11,211 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: PatientDB-2325, Description: Potentially dangerous open port detected
2025-07-30 18:08:11,211 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: ICU-5776, Description: Firewall is not enabled
2025-07-30 18:08:11,211 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: ICU-5776, Description: Outdated firmware: FW-1.5
2025-07-30 18:08:11,211 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: ICU-5776, Description: Outdated firmware version detected
2025-07-30 18:08:11,216 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: ICU-5776, Description: Unencrypted communication protocol detected
2025-07-30 18:08:11,216 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: ICU-5776, Description: Potentially dangerous open port detected
2025-07-30 18:08:11,221 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: PatientCare-1670, Description: Unencrypted SSH connection
2025-07-30 18:08:11,221 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: PatientCare-1670, Description: Unencrypted HTTPS connection
2025-07-30 18:08:11,221 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: PatientCare-1670, Description: Unencrypted HTTPS connection
2025-07-30 18:08:11,221 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: PatientCare-1670, Description: Unencrypted communication protocol detected
2025-07-30 18:08:11,221 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: PatientCare-1670, Description: Potentially dangerous open port detected
2025-07-30 18:08:11,226 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ER-4589, Description: Unencrypted HTTP connection
2025-07-30 18:08:11,226 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ER-4589, Description: Unencrypted HTTPS connection
2025-07-30 18:08:11,226 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ER-4589, Description: Unencrypted FTP connection
2025-07-30 18:08:11,226 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ER-4589, Description: Unencrypted FTP connection
2025-07-30 18:08:11,226 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: ER-4589, Description: Unencrypted communication protocol detected
2025-07-30 18:08:11,226 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: ER-4589, Description: Potentially dangerous open port detected
